,FloatWMO,ProfNum,Date,Date_6hr,Lat,Lon,MLD,Surf_T,Surf_S,Surf_O,Oxy_Sat,Oxy_Dev,k_L13,Fp_L13,Fc_L13,Fd_L13,Ft_L13,k_N16,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,4902409,47.0,2019-01-17 04:32:00.000000,2019-01-17 06:00:00.000000,58.60753631591797,-48.90361404418945,,3.381250023841858,34.71805191040039,294.09545135498047,91.85,-26.10808106607874,9.012197296224788e-06,1.492042035096112e-08,3.9115350884112855e-10,2.264192525705274e-07,2.4173082643032965e-07,4.4730520080252145e-06,-7.322657062181006e-12,-6.479127692018248e-11,-1.1237937420549174e-07,-1.124514881394741e-07
0,4902409,49.0,2019-02-06 04:46:00.000000,2019-02-06 06:00:00.000000,58.982608795166016,-49.54640579223633,,3.708750009536743,34.83224964141846,287.80457305908203,90.68,-29.58682366038846,2.14794300759821e-05,1.9537085055946489e-07,1.0787455882622003e-08,6.174150607888125e-07,8.235733672308994e-07,2.5184252712390468e-05,-2.506476641853147e-09,-2.226320355050659e-08,-7.239082631306927e-07,-7.486779433230525e-07
0,4902409,50.0,2019-02-16 04:51:00.000000,2019-02-16 06:00:00.000000,58.93014144897461,-49.09149932861328,,3.546199989318848,34.832201385498045,289.3610107421875,90.81,-29.28432586733544,3.5330535928184544e-05,8.501763292936202e-07,7.497222645345447e-08,1.0443759139969646e-06,1.9695244697440393e-06,6.696110987952686e-05,-1.8487341115408793e-08,-1.6396604758367056e-07,-1.9793803998567207e-06,-2.1618337885558e-06
0,4902409,51.0,2019-02-26 04:49:00.000000,2019-02-26 06:00:00.000000,58.825584411621094,-49.2222785949707,,3.7766000270843505,34.835855102539064,288.7959350585937,91.14,-28.066088593737845,1.1933205126539116e-05,3.118390036441161e-08,1.1075792341083481e-09,2.883443812684786e-07,3.2063586086699853e-07,7.758609410638319e-06,-9.550868724855322e-11,-8.488799831943836e-10,-1.8747280435487843e-07,-1.8841719302532136e-07
0,4902409,52.0,2019-03-08 04:50:00.000000,2019-03-08 06:00:00.000000,58.54853057861328,-47.9571418762207,,3.74228572845459,34.82816369192941,289.3992701939174,91.25,-27.7443350702236,3.306626559761757e-05,4.644530250471531e-07,5.682468001060297e-08,6.05237812968264e-07,1.12651551802602e-06,5.962756921149493e-05,-1.4224341170585625e-08,-1.263790913264131e-07,-1.0914102009989047e-06,-1.2320136334959035e-06
0,4902409,53.0,2019-03-18 04:53:00.000000,2019-03-18 06:00:00.000000,57.58545684814453,-47.483856201171875,,3.639666716257731,34.84211349487305,289.5834248860677,91.09,-28.31605923913179,4.908098861654465e-05,1.5336129266844334e-06,2.639579480682122e-07,8.958875820379013e-07,2.693458456790547e-06,0.00011025732043318233,-4.419632155129199e-08,-3.923457826480822e-07,-2.012554493891447e-06,-2.449096598090821e-06
0,4902409,54.0,2019-03-28 04:45:00.000000,2019-03-28 06:00:00.000000,58.075172424316406,-48.86091613769531,,3.397599983215332,34.84919891357422,288.7954895019531,90.32,-30.962675252643805,3.70586688289243e-05,1.039136225364622e-06,9.163348856528297e-08,1.1674696383619177e-06,2.2982393522918226e-06,7.22122609836712e-05,-2.1501028153621585e-08,-1.9045894499878942e-07,-2.2749231119198355e-06,-2.4868830850722466e-06
0,4902409,55.0,2019-04-07 04:54:59.999999,2019-04-07 06:00:00.000000,57.86357498168945,-47.519100189208984,,3.4697499871253967,34.845746994018555,292.6745910644531,91.69,-26.53077742408908,1.3593407653015033e-05,4.991987225666201e-08,1.893861145060891e-09,3.6087078473404967e-07,4.126845181357726e-07,1.0153810236897712e-05,-2.4613579478774227e-10,-2.1816945234307126e-09,-2.6955812418508444e-07,-2.719859545033029e-07
0,4902409,58.0,2019-05-07 04:56:00.000000,2019-05-07 06:00:00.000000,57.248783111572266,-46.74353790283203,,3.2288000106811525,34.75859680175781,300.735009765625,93.6,-20.56362252441096,3.960466080706093e-05,9.627192344863947e-07,1.2059447567044815e-07,8.844656767750234e-07,1.9677793869318663e-06,8.011896384456207e-05,-2.6462317659622352e-08,-2.3388130016247845e-07,-1.7892458143881002e-06,-2.049589432210201e-06
0,4902409,59.0,2019-05-17 04:48:00.000000,2019-05-17 06:00:00.000000,57.153533935546875,-45.529541015625,,3.649999976158142,34.80799674987793,304.21549224853516,95.69,-13.686317221011109,7.5849219513287755e-06,6.095953379867315e-09,1.9528781265197348e-10,1.2505027578523037e-07,1.3134151697774967e-07,3.145391604055524e-06,-1.5179869549275734e-13,-1.347350278794674e-12,-5.185710414209128e-08,-5.1858603291065565e-08
0,4902409,60.0,2019-05-27 04:58:00.000000,2019-05-27 06:00:00.000000,56.62640380859375,-45.26814270019531,,3.7353999614715576,34.77600021362305,304.9413696289063,96.1,-12.380083819201388,1.5483177500764772e-05,3.860394856011872e-08,3.0395572398628753e-09,2.0668055085495043e-07,2.4832405665493205e-07,1.3074958308252799e-05,-5.029691772705358e-10,-4.4667041799884094e-09,-1.7453391498106379e-07,-1.7950358833832273e-07
0,4902409,61.0,2019-06-06 04:35:00.000000,2019-06-06 06:00:00.000000,56.4221076965332,-44.74867248535156,,4.319166501363118,34.718837102254234,313.24354044596356,100.07,0.2158767543735962,1.8546857666788042e-05,4.294018530875401e-09,5.723547033432994e-09,-2.7413911561427418e-08,-1.7396345997119023e-08,1.845867737743554e-05,-1.1612914023581077e-09,-1.0362821655220373e-08,2.728357322071174e-08,1.575946016313326e-08
0,4902409,62.0,2019-06-16 04:52:00.000000,2019-06-16 06:00:00.000000,56.650779724121094,-44.191158294677734,,6.0945000648498535,34.705498695373535,315.0208435058594,104.92,14.777174313926139,1.006733292154947e-05,-8.121027113185574e-09,4.4623331942491645e-10,-1.3078781602840577e-07,-1.3846260982216641e-07,5.179262955265158e-06,-1.1063230919679317e-11,-1.0022182365326435e-10,6.728539682103817e-08,6.717411176646523e-08
0,4902409,65.0,2019-07-16 04:56:00.000000,2019-07-16 06:00:00.000000,57.00266647338867,-44.75241470336914,,8.53725004196167,34.58554935455322,292.0371398925781,102.7,7.688711461070284,2.0400533914446993e-06,-5.4272719201749845e-11,7.233237276679559e-13,-1.4846653105426838e-08,-1.490020250090092e-08,1.9897814699066967e-07,-0.0,-0.0,1.4480795141538265e-09,1.4480795141538265e-09
0,4902409,66.0,2019-07-26 04:50:00.000000,2019-07-26 06:00:00.000000,57.27013397216797,-44.25141143798828,,10.186500072479248,34.58154487609863,287.6991424560547,104.88,13.376157797723067,2.5051575019316306e-05,-7.9464829981689e-08,9.720476594623432e-09,-3.37658019689369e-07,-4.074023730764346e-07,2.8708294070612906e-05,-2.111703582243172e-09,-1.970811478453311e-08,3.8694516081599123e-07,3.6512534244921496e-07
0,4902409,67.0,2019-08-05 04:46:00.000000,2019-08-05 06:00:00.000000,57.42376708984375,-44.10383987426758,,9.410249948501587,34.586501121520996,276.1818313598633,99.01,-2.7706961526115492,1.9533571687314e-05,2.5360231311984894e-08,4.038614573707802e-09,9.012840328439146e-08,1.1952724917008415e-07,1.7819778858938363e-05,-7.117482263466908e-10,-6.607224594966675e-09,-8.22209189976316e-08,-8.953989181894497e-08
0,4902409,69.0,2019-08-25 04:42:00.000000,2019-08-25 06:00:00.000000,57.41721725463867,-44.078067779541016,,10.298999945322672,34.52187474568685,264.61707560221356,96.65,-9.162267149466118,4.536697840058572e-05,4.109373759522813e-07,9.504747311180863e-08,2.8061403215498806e-07,7.86598881219078e-07,8.92583327068636e-05,-2.0607838618818746e-08,-1.9239373849231876e-07,-5.521007024788125e-07,-7.6510227958995e-07
0,4902409,70.0,2019-09-04 04:51:00.000000,2019-09-04 06:00:00.000000,57.34526062011719,-44.05176544189453,,9.346999645233154,34.559752464294434,269.58768463134766,96.49,-9.803151532752565,5.478388998139987e-05,1.0920418922850213e-06,2.1770797308413678e-07,5.749812554257181e-07,1.8847311207948762e-06,0.00012044827651427682,-3.8115806976202235e-08,-3.5360649757709567e-07,-1.2641581542960257e-06,-1.6558804588493235e-06
0,4902409,72.0,2019-09-24 04:52:00.000000,2019-09-24 06:00:00.000000,57.203304290771484,-44.462684631347656,,7.699249863624573,34.577900886535645,275.60850524902344,95.13,-14.117577836754151,3.0263682964871748e-05,9.677720641299096e-08,2.626468974774978e-08,1.1141731771783134e-07,2.344592138785721e-07,4.4791555699755924e-05,-6.232173251467094e-09,-5.712710396405092e-08,-1.649024343226296e-07,-2.2826171153814763e-07
0,4902409,73.0,2019-10-04 04:43:00.000000,2019-10-04 06:00:00.000000,56.80002975463867,-45.06203079223633,,7.796999931335449,34.565145111083986,273.2276123046875,94.5,-15.890403817363847,2.6283465447935076e-05,9.422620535450122e-08,1.508051714614549e-08,1.9248900970601213e-07,3.017957322066588e-07,3.3694381122125605e-05,-3.4432201098918845e-09,-3.158284495615244e-08,-2.467634288067011e-07,-2.817894938727454e-07
0,4902409,74.0,2019-10-14 04:08:00.000000,2019-10-14 06:00:00.000000,56.453670501708984,-44.77445602416992,,7.049000144004822,34.591501235961914,277.70501708984375,94.46,-16.28167305041785,5.0581766703524076e-05,1.171640276472653e-06,2.045448660235903e-07,7.128304088721921e-07,2.0890155513684356e-06,0.00011011865438558868,-3.680867952897931e-08,-3.357401597414671e-07,-1.551862074929578e-06,-1.9244109142000244e-06
0,4902410,29.0,2018-01-12 08:19:00.000000,2018-01-12 06:00:00.000000,58.878135681152344,-51.41641616821289,,3.6673333644866943,34.80434036254883,291.5269368489583,91.74,-26.250100704229624,2.485759577158402e-05,2.3091722970453825e-07,1.9041702453004047e-08,5.352630506096097e-07,7.85221982767152e-07,3.3765972193977685e-05,-4.678236715664706e-09,-4.1528990547593305e-08,-7.270887116125966e-07,-7.732959388758546e-07
0,4902410,30.0,2018-01-22 08:23:00.000000,2018-01-22 06:00:00.000000,59.18056106567383,-51.20014953613281,,3.4787500500679016,34.81275463104248,290.93643951416016,91.14,-28.278758820271264,1.6368209570580748e-05,6.857275757804867e-08,3.874914520718495e-09,3.460405813432047e-07,4.184882534419719e-07,1.47177458419401e-05,-6.880926047911332e-10,-6.098094613895447e-09,-3.1114810115580586e-07,-3.1793428837449246e-07
0,4902410,33.0,2018-02-01 08:25:00.000000,2018-02-01 06:00:00.000000,59.2501106262207,-51.528114318847656,,3.6552500128746033,34.80749988555908,289.50731658935547,91.08,-28.355224779664923,4.324797402396352e-05,9.712732686385804e-07,1.616737181150149e-07,7.185132114948437e-07,1.8514601982484388e-06,9.104924279604213e-05,-3.11573909497182e-08,-2.765621437372876e-07,-1.512673953450607e-06,-1.8203934881376126e-06
0,4902410,34.0,2018-02-11 08:24:00.000000,2018-02-11 06:00:00.000000,59.73073196411133,-51.23308181762695,,3.3914999961853027,34.82475662231445,291.48683166503906,91.13,-28.378071823036407,4.7461282382324214e-05,1.7842873638263416e-06,2.3826367816126294e-07,1.1855860007860662e-06,3.2081370427736707e-06,0.00010517866424720596,-4.2139169621558556e-08,-3.7318466120443694e-07,-2.62737005098931e-06,-3.0426938818153055e-06
0,4902410,35.0,2018-02-21 08:22:00.000000,2018-02-21 06:00:00.000000,59.742210388183594,-50.66121292114258,,3.319249987602234,34.82875156402588,290.12902069091797,90.55,-30.290155982262547,4.3927708111072065e-05,1.5566995211490961e-06,1.7815794639050952e-07,1.2290477879251284e-06,2.9639052554647337e-06,9.366862176793657e-05,-3.448960804638699e-08,-3.05245628746139e-07,-2.6207425183846733e-06,-2.9604777551771995e-06
0,4902410,36.0,2018-03-03 08:25:00.000000,2018-03-03 06:00:00.000000,59.57545471191406,-49.38761901855469,,0.6710000038146973,34.00008583068848,323.0307312011719,93.74,-21.5569527486457,2.2982082380785446e-05,2.890740181204576e-07,1.9509741018191052e-08,7.036424576579692e-07,1.012226216796618e-06,3.1336924831689264e-05,-5.183995194630128e-09,-4.442474972531157e-08,-9.594426840297172e-07,-1.0090514289496588e-06
0,4902410,37.0,2018-03-13 08:07:00.000000,2018-03-13 06:00:00.000000,59.89639663696289,-48.979549407958984,,1.3154999911785126,34.24255180358887,322.19803619384766,95.23,-16.123068464941866,3.5255316882354545e-05,6.168751174196829e-07,9.48378187522143e-08,6.09595285628376e-07,1.3213082218002734e-06,6.890713553951975e-05,-2.2686362085815606e-08,-1.9606079853820064e-07,-1.191464683503404e-06,-1.4102118441274203e-06
0,4902410,38.0,2018-03-23 07:58:00.000000,2018-03-23 06:00:00.000000,61.18586349487305,-51.471336364746094,,-0.4136000037193298,33.469601440429685,343.96787719726564,96.64,-11.954047653686814,2.905517007321276e-05,3.258939661235075e-07,5.429977835882927e-08,4.1170680901138496e-07,7.919005534937217e-07,5.1592741017961093e-05,-1.4868261498485983e-08,-1.2544486528511598e-07,-7.310603489545117e-07,-8.713734757381137e-07
0,4902410,39.0,2018-04-02 08:10:59.999999,2018-04-02 06:00:00.000000,61.52779006958008,-50.83197021484375,,-0.2627499923110008,33.16299819946289,339.94881439208984,95.66,-15.415846130697787,2.4601505908027158e-05,2.0325465083049514e-07,2.8061396153317734e-08,3.6868999407074444e-07,6.000060410545574e-07,3.681239680772299e-05,-7.546805730546922e-09,-6.362526355494973e-08,-5.516882751612689e-07,-6.228603444467656e-07
0,4902410,40.0,2018-04-12 08:28:00.000000,2018-04-12 06:00:00.000000,62.057682037353516,-51.1410026550293,,-0.42160000205039977,33.120198822021486,337.2216064453125,94.47,-19.750731335421904,1.95084786927448e-05,1.2207010137963596e-07,1.1664512585970134e-08,3.611371856642518e-07,4.948717996298579e-07,2.3250432757795635e-05,-2.8948674032745536e-09,-2.435591614695569e-08,-4.304075158227969e-07,-4.576582993730271e-07
0,4902410,41.0,2018-04-22 08:22:00.000000,2018-04-22 06:00:00.000000,62.197120666503906,-53.71006393432617,,-0.05959999933838844,33.3343994140625,344.876953125,97.7,-8.127725217972738,2.3976799822635963e-05,1.0406552886059955e-07,2.485705296365597e-08,1.555969176403322e-07,2.845194994645877e-07,3.477708376294505e-05,-6.603799930340751e-09,-5.587077357255841e-08,-2.2568512387234028e-07,-2.8815969737523943e-07
0,4902410,42.0,2018-05-02 08:13:00.000000,2018-05-02 06:00:00.000000,61.939151763916016,-52.70612716674805,,0.9267499893903732,33.59649658203125,335.83172607421875,97.8,-7.571800959447614,2.6974167545401943e-05,1.0085889919462538e-07,3.514053356113148e-08,8.876899739702545e-08,2.247684301527823e-07,4.283095626478598e-05,-9.275907808931051e-09,-7.945354699932455e-08,-1.4095193257702605e-07,-2.2968138738528165e-07
0,4902410,43.0,2018-05-12 08:26:00.000000,2018-05-12 06:00:00.000000,63.60786056518555,-53.24000549316406,,-0.13920000195503235,33.14099960327148,372.3392822265625,105.1,18.063667310816243,2.539311191806723e-05,-2.6349735886487934e-07,3.127528705389966e-08,-7.046839951499897e-07,-9.369060669609693e-07,3.908179613006715e-05,-8.241838948402199e-09,-6.956546634604832e-08,1.084558533961258e-06,1.0067512286668076e-06
