,BC_1,BC_2,BC_3,BC_4,BC_BC,BC_LSG,LSG_BC,LSG_LSG
1760,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.3000000000000003,92.25,25.26,16.96,53.06
1761,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.4000000000000004,92.41,25.26,16.96,53.06
1762,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.5000000000000004,92.89,25.26,16.96,53.06
1763,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.6000000000000005,93.21,25.26,16.96,53.06
1764,1.6000000000000005,1.8,1.0,1.0,84.65,22.32,16.96,53.06
1765,1.6000000000000005,1.8,1.0,1.1,85.06,22.39,16.96,53.06
1766,1.6000000000000005,1.8,1.0,1.2000000000000002,85.46,22.46,16.96,53.06
1767,1.6000000000000005,1.8,1.0,1.3000000000000003,85.78,22.53,16.96,53.06
1768,1.6000000000000005,1.8,1.0,1.4000000000000004,85.95,22.53,16.96,53.06
1769,1.6000000000000005,1.8,1.0,1.5000000000000004,86.51,22.53,16.96,53.06
1770,1.6000000000000005,1.8,1.0,1.6000000000000005,86.91,22.57,16.96,53.06
1771,1.6000000000000005,1.8,1.1,1.0,85.06,22.92,16.96,53.06
1772,1.6000000000000005,1.8,1.1,1.1,85.38,22.99,16.96,53.06
1773,1.6000000000000005,1.8,1.1,1.2000000000000002,85.7,23.06,16.96,53.06
1774,1.6000000000000005,1.8,1.1,1.3000000000000003,86.03,23.1,16.96,53.06
1775,1.6000000000000005,1.8,1.1,1.4000000000000004,86.19,23.1,16.96,53.06
1776,1.6000000000000005,1.8,1.1,1.5000000000000004,86.75,23.1,16.96,53.06
1777,1.6000000000000005,1.8,1.1,1.6000000000000005,87.08,23.1,16.96,53.06
1778,1.6000000000000005,1.8,1.2000000000000002,1.0,85.22,23.49,16.96,53.06
1779,1.6000000000000005,1.8,1.2000000000000002,1.1,85.54,23.56,16.96,53.06
1780,1.6000000000000005,1.8,1.2000000000000002,1.2000000000000002,85.78,23.63,16.96,53.06
1781,1.6000000000000005,1.8,1.2000000000000002,1.3000000000000003,86.11,23.66,16.96,53.06
1782,1.6000000000000005,1.8,1.2000000000000002,1.4000000000000004,86.27,23.66,16.96,53.06
1783,1.6000000000000005,1.8,1.2000000000000002,1.5000000000000004,86.83,23.66,16.96,53.06
1784,1.6000000000000005,1.8,1.2000000000000002,1.6000000000000005,87.16,23.66,16.96,53.06
1785,1.6000000000000005,1.8,1.3000000000000003,1.0,85.38,23.98,16.96,53.06
1786,1.6000000000000005,1.8,1.3000000000000003,1.1,85.7,24.05,16.96,53.06
1787,1.6000000000000005,1.8,1.3000000000000003,1.2000000000000002,85.86,24.09,16.96,53.06
1788,1.6000000000000005,1.8,1.3000000000000003,1.3000000000000003,86.19,24.12,16.96,53.06
1789,1.6000000000000005,1.8,1.3000000000000003,1.4000000000000004,86.35,24.12,16.96,53.06
1790,1.6000000000000005,1.8,1.3000000000000003,1.5000000000000004,86.91,24.12,16.96,53.06
1791,1.6000000000000005,1.8,1.3000000000000003,1.6000000000000005,87.24,24.12,16.96,53.06
1792,1.6000000000000005,1.8,1.4000000000000004,1.0,85.46,24.51,16.96,53.06
1793,1.6000000000000005,1.8,1.4000000000000004,1.1,85.78,24.58,16.96,53.06
1794,1.6000000000000005,1.8,1.4000000000000004,1.2000000000000002,85.95,24.62,16.96,53.06
1795,1.6000000000000005,1.8,1.4000000000000004,1.3000000000000003,86.27,24.66,16.96,53.06
1796,1.6000000000000005,1.8,1.4000000000000004,1.4000000000000004,86.43,24.66,16.96,53.06
1797,1.6000000000000005,1.8,1.4000000000000004,1.5000000000000004,87.0,24.66,16.96,53.06
1798,1.6000000000000005,1.8,1.4000000000000004,1.6000000000000005,87.32,24.66,16.96,53.06
1799,1.6000000000000005,1.8,1.5000000000000004,1.0,86.03,24.83,16.96,53.06
1800,1.6000000000000005,1.8,1.5000000000000004,1.1,86.27,24.9,16.96,53.06
1801,1.6000000000000005,1.8,1.5000000000000004,1.2000000000000002,86.43,24.94,16.96,53.06
1802,1.6000000000000005,1.8,1.5000000000000004,1.3000000000000003,86.75,24.97,16.96,53.06
1803,1.6000000000000005,1.8,1.5000000000000004,1.4000000000000004,86.91,24.97,16.96,53.06
1804,1.6000000000000005,1.8,1.5000000000000004,1.5000000000000004,87.4,24.97,16.96,53.06
1805,1.6000000000000005,1.8,1.5000000000000004,1.6000000000000005,87.72,24.97,16.96,53.06
1806,1.6000000000000005,1.8,1.6000000000000005,1.0,86.27,25.65,16.96,53.06
1807,1.6000000000000005,1.8,1.6000000000000005,1.1,86.51,25.72,16.96,53.06
1808,1.6000000000000005,1.8,1.6000000000000005,1.2000000000000002,86.67,25.75,16.96,53.06
1809,1.6000000000000005,1.8,1.6000000000000005,1.3000000000000003,87.0,25.79,16.96,53.06
1810,1.6000000000000005,1.8,1.6000000000000005,1.4000000000000004,87.16,25.79,16.96,53.06
1811,1.6000000000000005,1.8,1.6000000000000005,1.5000000000000004,87.64,25.79,16.96,53.06
1812,1.6000000000000005,1.8,1.6000000000000005,1.6000000000000005,87.96,25.79,16.96,53.06
1813,1.6000000000000005,1.9000000000000001,1.0,1.0,86.11,22.46,16.96,53.06
1814,1.6000000000000005,1.9000000000000001,1.0,1.1,86.51,22.53,16.96,53.06
1815,1.6000000000000005,1.9000000000000001,1.0,1.2000000000000002,86.91,22.6,16.96,53.06
1816,1.6000000000000005,1.9000000000000001,1.0,1.3000000000000003,87.24,22.67,16.96,53.06
1817,1.6000000000000005,1.9000000000000001,1.0,1.4000000000000004,87.4,22.67,16.96,53.06
1818,1.6000000000000005,1.9000000000000001,1.0,1.5000000000000004,87.96,22.67,16.96,53.06
1819,1.6000000000000005,1.9000000000000001,1.0,1.6000000000000005,88.37,22.71,16.96,53.06
1820,1.6000000000000005,1.9000000000000001,1.1,1.0,86.51,23.06,16.96,53.06
1821,1.6000000000000005,1.9000000000000001,1.1,1.1,86.83,23.13,16.96,53.06
1822,1.6000000000000005,1.9000000000000001,1.1,1.2000000000000002,87.16,23.2,16.96,53.06
1823,1.6000000000000005,1.9000000000000001,1.1,1.3000000000000003,87.48,23.24,16.96,53.06
1824,1.6000000000000005,1.9000000000000001,1.1,1.4000000000000004,87.64,23.24,16.96,53.06
1825,1.6000000000000005,1.9000000000000001,1.1,1.5000000000000004,88.21,23.24,16.96,53.06
1826,1.6000000000000005,1.9000000000000001,1.1,1.6000000000000005,88.53,23.24,16.96,53.06
1827,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.0,86.67,23.63,16.96,53.06
1828,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.1,87.0,23.7,16.96,53.06
1829,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.2000000000000002,87.24,23.77,16.96,53.06
1830,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.3000000000000003,87.56,23.81,16.96,53.06
1831,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.4000000000000004,87.72,23.81,16.96,53.06
1832,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.5000000000000004,88.29,23.81,16.96,53.06
1833,1.6000000000000005,1.9000000000000001,1.2000000000000002,1.6000000000000005,88.61,23.81,16.96,53.06
1834,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.0,86.83,24.12,16.96,53.06
1835,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.1,87.16,24.2,16.96,53.06
1836,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.2000000000000002,87.32,24.23,16.96,53.06
1837,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.3000000000000003,87.64,24.27,16.96,53.06
1838,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.4000000000000004,87.8,24.27,16.96,53.06
1839,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.5000000000000004,88.37,24.27,16.96,53.06
1840,1.6000000000000005,1.9000000000000001,1.3000000000000003,1.6000000000000005,88.69,24.27,16.96,53.06
1841,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.0,86.91,24.66,16.96,53.06
1842,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.1,87.24,24.73,16.96,53.06
1843,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.2000000000000002,87.4,24.76,16.96,53.06
1844,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.3000000000000003,87.72,24.8,16.96,53.06
1845,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.4000000000000004,87.88,24.8,16.96,53.06
1846,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.5000000000000004,88.45,24.8,16.96,53.06
1847,1.6000000000000005,1.9000000000000001,1.4000000000000004,1.6000000000000005,88.77,24.8,16.96,53.06
1848,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.0,87.48,24.97,16.96,53.06
1849,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.1,87.72,25.04,16.96,53.06
1850,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.2000000000000002,87.88,25.08,16.96,53.06
1851,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.3000000000000003,88.21,25.11,16.96,53.06
1852,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.4000000000000004,88.37,25.11,16.96,53.06
1853,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.5000000000000004,88.85,25.11,16.96,53.06
1854,1.6000000000000005,1.9000000000000001,1.5000000000000004,1.6000000000000005,89.18,25.11,16.96,53.06
1855,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.0,87.72,25.79,16.96,53.06
1856,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.1,87.96,25.86,16.96,53.06
1857,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.2000000000000002,88.13,25.89,16.96,53.06
1858,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.3000000000000003,88.45,25.93,16.96,53.06
1859,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.4000000000000004,88.61,25.93,16.96,53.06
1860,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.5000000000000004,89.1,25.93,16.96,53.06
1861,1.6000000000000005,1.9000000000000001,1.6000000000000005,1.6000000000000005,89.42,25.93,16.96,53.06
1862,1.6000000000000005,2.0,1.0,1.0,87.64,22.6,16.96,53.06
1863,1.6000000000000005,2.0,1.0,1.1,88.05,22.67,16.96,53.06
1864,1.6000000000000005,2.0,1.0,1.2000000000000002,88.45,22.74,16.96,53.06
1865,1.6000000000000005,2.0,1.0,1.3000000000000003,88.77,22.82,16.96,53.06
1866,1.6000000000000005,2.0,1.0,1.4000000000000004,88.93,22.82,16.96,53.06
1867,1.6000000000000005,2.0,1.0,1.5000000000000004,89.5,22.82,16.96,53.06
1868,1.6000000000000005,2.0,1.0,1.6000000000000005,89.9,22.85,16.96,53.06
1869,1.6000000000000005,2.0,1.1,1.0,87.96,23.2,16.96,53.06
1870,1.6000000000000005,2.0,1.1,1.1,88.29,23.28,16.96,53.06
1871,1.6000000000000005,2.0,1.1,1.2000000000000002,88.61,23.35,16.96,53.06
1872,1.6000000000000005,2.0,1.1,1.3000000000000003,88.93,23.38,16.96,53.06
1873,1.6000000000000005,2.0,1.1,1.4000000000000004,89.1,23.38,16.96,53.06
1874,1.6000000000000005,2.0,1.1,1.5000000000000004,89.66,23.38,16.96,53.06
1875,1.6000000000000005,2.0,1.1,1.6000000000000005,89.98,23.38,16.96,53.06
1876,1.6000000000000005,2.0,1.2000000000000002,1.0,88.13,23.77,16.96,53.06
1877,1.6000000000000005,2.0,1.2000000000000002,1.1,88.45,23.84,16.96,53.06
1878,1.6000000000000005,2.0,1.2000000000000002,1.2000000000000002,88.69,23.91,16.96,53.06
1879,1.6000000000000005,2.0,1.2000000000000002,1.3000000000000003,89.01,23.95,16.96,53.06
1880,1.6000000000000005,2.0,1.2000000000000002,1.4000000000000004,89.18,23.95,16.96,53.06
1881,1.6000000000000005,2.0,1.2000000000000002,1.5000000000000004,89.74,23.95,16.96,53.06
1882,1.6000000000000005,2.0,1.2000000000000002,1.6000000000000005,90.06,23.95,16.96,53.06
1883,1.6000000000000005,2.0,1.3000000000000003,1.0,88.21,24.27,16.96,53.06
1884,1.6000000000000005,2.0,1.3000000000000003,1.1,88.53,24.34,16.96,53.06
1885,1.6000000000000005,2.0,1.3000000000000003,1.2000000000000002,88.69,24.37,16.96,53.06
1886,1.6000000000000005,2.0,1.3000000000000003,1.3000000000000003,89.01,24.41,16.96,53.06
1887,1.6000000000000005,2.0,1.3000000000000003,1.4000000000000004,89.18,24.41,16.96,53.06
1888,1.6000000000000005,2.0,1.3000000000000003,1.5000000000000004,89.74,24.41,16.96,53.06
1889,1.6000000000000005,2.0,1.3000000000000003,1.6000000000000005,90.06,24.41,16.96,53.06
1890,1.6000000000000005,2.0,1.4000000000000004,1.0,88.29,24.8,16.96,53.06
1891,1.6000000000000005,2.0,1.4000000000000004,1.1,88.61,24.87,16.96,53.06
1892,1.6000000000000005,2.0,1.4000000000000004,1.2000000000000002,88.77,24.9,16.96,53.06
1893,1.6000000000000005,2.0,1.4000000000000004,1.3000000000000003,89.1,24.94,16.96,53.06
1894,1.6000000000000005,2.0,1.4000000000000004,1.4000000000000004,89.26,24.94,16.96,53.06
1895,1.6000000000000005,2.0,1.4000000000000004,1.5000000000000004,89.82,24.94,16.96,53.06
1896,1.6000000000000005,2.0,1.4000000000000004,1.6000000000000005,90.15,24.94,16.96,53.06
1897,1.6000000000000005,2.0,1.5000000000000004,1.0,88.85,25.11,16.96,53.06
1898,1.6000000000000005,2.0,1.5000000000000004,1.1,89.1,25.19,16.96,53.06
1899,1.6000000000000005,2.0,1.5000000000000004,1.2000000000000002,89.26,25.22,16.96,53.06
1900,1.6000000000000005,2.0,1.5000000000000004,1.3000000000000003,89.58,25.26,16.96,53.06
1901,1.6000000000000005,2.0,1.5000000000000004,1.4000000000000004,89.74,25.26,16.96,53.06
1902,1.6000000000000005,2.0,1.5000000000000004,1.5000000000000004,90.23,25.26,16.96,53.06
1903,1.6000000000000005,2.0,1.5000000000000004,1.6000000000000005,90.55,25.26,16.96,53.06
1904,1.6000000000000005,2.0,1.6000000000000005,1.0,89.1,25.93,16.96,53.06
1905,1.6000000000000005,2.0,1.6000000000000005,1.1,89.34,26.0,16.96,53.06
1906,1.6000000000000005,2.0,1.6000000000000005,1.2000000000000002,89.5,26.03,16.96,53.06
1907,1.6000000000000005,2.0,1.6000000000000005,1.3000000000000003,89.82,26.07,16.96,53.06
1908,1.6000000000000005,2.0,1.6000000000000005,1.4000000000000004,89.98,26.07,16.96,53.06
1909,1.6000000000000005,2.0,1.6000000000000005,1.5000000000000004,90.47,26.07,16.96,53.06
1910,1.6000000000000005,2.0,1.6000000000000005,1.6000000000000005,90.79,26.07,16.96,53.06
1911,1.6000000000000005,2.1000000000000005,1.0,1.0,89.18,22.67,16.96,53.06
1912,1.6000000000000005,2.1000000000000005,1.0,1.1,89.58,22.74,16.96,53.06
1913,1.6000000000000005,2.1000000000000005,1.0,1.2000000000000002,89.98,22.82,16.96,53.06
1914,1.6000000000000005,2.1000000000000005,1.0,1.3000000000000003,90.31,22.89,16.96,53.06
1915,1.6000000000000005,2.1000000000000005,1.0,1.4000000000000004,90.47,22.89,16.96,53.06
1916,1.6000000000000005,2.1000000000000005,1.0,1.5000000000000004,91.03,22.89,16.96,53.06
1917,1.6000000000000005,2.1000000000000005,1.0,1.6000000000000005,91.44,22.92,16.96,53.06
1918,1.6000000000000005,2.1000000000000005,1.1,1.0,89.5,23.28,16.96,53.06
1919,1.6000000000000005,2.1000000000000005,1.1,1.1,89.82,23.35,16.96,53.06
1920,1.6000000000000005,2.1000000000000005,1.1,1.2000000000000002,90.15,23.42,16.96,53.06
1921,1.6000000000000005,2.1000000000000005,1.1,1.3000000000000003,90.47,23.45,16.96,53.06
1922,1.6000000000000005,2.1000000000000005,1.1,1.4000000000000004,90.63,23.45,16.96,53.06
1923,1.6000000000000005,2.1000000000000005,1.1,1.5000000000000004,91.2,23.45,16.96,53.06
1924,1.6000000000000005,2.1000000000000005,1.1,1.6000000000000005,91.52,23.45,16.96,53.06
1925,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.0,89.66,23.84,16.96,53.06
1926,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.1,89.98,23.91,16.96,53.06
1927,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.2000000000000002,90.23,23.98,16.96,53.06
1928,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.3000000000000003,90.55,24.02,16.96,53.06
1929,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.4000000000000004,90.71,24.02,16.96,53.06
1930,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.5000000000000004,91.28,24.02,16.96,53.06
1931,1.6000000000000005,2.1000000000000005,1.2000000000000002,1.6000000000000005,91.6,24.02,16.96,53.06
1932,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.0,89.74,24.34,16.96,53.06
1933,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.1,90.06,24.41,16.96,53.06
1934,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.2000000000000002,90.23,24.44,16.96,53.06
1935,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.3000000000000003,90.55,24.48,16.96,53.06
1936,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.4000000000000004,90.71,24.48,16.96,53.06
1937,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.5000000000000004,91.28,24.48,16.96,53.06
1938,1.6000000000000005,2.1000000000000005,1.3000000000000003,1.6000000000000005,91.6,24.48,16.96,53.06
1939,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.0,89.82,24.87,16.96,53.06
1940,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.1,90.15,24.94,16.96,53.06
1941,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.2000000000000002,90.31,24.97,16.96,53.06
1942,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.3000000000000003,90.63,25.01,16.96,53.06
1943,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.4000000000000004,90.79,25.01,16.96,53.06
1944,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.5000000000000004,91.36,25.01,16.96,53.06
1945,1.6000000000000005,2.1000000000000005,1.4000000000000004,1.6000000000000005,91.68,25.01,16.96,53.06
1946,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.0,90.23,25.19,16.96,53.06
1947,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.1,90.47,25.26,16.96,53.06
1948,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.2000000000000002,90.63,25.29,16.96,53.06
1949,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.3000000000000003,90.95,25.33,16.96,53.06
1950,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.4000000000000004,91.11,25.33,16.96,53.06
1951,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.5000000000000004,91.6,25.33,16.96,53.06
1952,1.6000000000000005,2.1000000000000005,1.5000000000000004,1.6000000000000005,91.92,25.33,16.96,53.06
1953,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.0,90.39,26.0,16.96,53.06
1954,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.1,90.63,26.07,16.96,53.06
1955,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.2000000000000002,90.79,26.11,16.96,53.06
1956,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.3000000000000003,91.11,26.14,16.96,53.06
1957,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.4000000000000004,91.28,26.14,16.96,53.06
1958,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.5000000000000004,91.76,26.14,16.96,53.06
1959,1.6000000000000005,2.1000000000000005,1.6000000000000005,1.6000000000000005,92.08,26.14,16.96,53.06
1960,1.6000000000000005,2.2,1.0,1.0,89.98,22.82,16.96,53.06
1961,1.6000000000000005,2.2,1.0,1.1,90.39,22.89,16.96,53.06
1962,1.6000000000000005,2.2,1.0,1.2000000000000002,90.79,22.96,16.96,53.06
1963,1.6000000000000005,2.2,1.0,1.3000000000000003,91.11,23.03,16.96,53.06
1964,1.6000000000000005,2.2,1.0,1.4000000000000004,91.28,23.03,16.96,53.06
1965,1.6000000000000005,2.2,1.0,1.5000000000000004,91.84,23.03,16.96,53.06
1966,1.6000000000000005,2.2,1.0,1.6000000000000005,92.25,23.06,16.96,53.06
1967,1.6000000000000005,2.2,1.1,1.0,90.31,23.42,16.96,53.06
1968,1.6000000000000005,2.2,1.1,1.1,90.63,23.49,16.96,53.06
1969,1.6000000000000005,2.2,1.1,1.2000000000000002,90.95,23.56,16.96,53.06
1970,1.6000000000000005,2.2,1.1,1.3000000000000003,91.28,23.59,16.96,53.06
1971,1.6000000000000005,2.2,1.1,1.4000000000000004,91.44,23.59,16.96,53.06
1972,1.6000000000000005,2.2,1.1,1.5000000000000004,92.0,23.59,16.96,53.06
1973,1.6000000000000005,2.2,1.1,1.6000000000000005,92.33,23.59,16.96,53.06
1974,1.6000000000000005,2.2,1.2000000000000002,1.0,90.47,23.98,16.96,53.06
1975,1.6000000000000005,2.2,1.2000000000000002,1.1,90.79,24.05,16.96,53.06
1976,1.6000000000000005,2.2,1.2000000000000002,1.2000000000000002,91.03,24.12,16.96,53.06
1977,1.6000000000000005,2.2,1.2000000000000002,1.3000000000000003,91.36,24.16,16.96,53.06
1978,1.6000000000000005,2.2,1.2000000000000002,1.4000000000000004,91.52,24.16,16.96,53.06
1979,1.6000000000000005,2.2,1.2000000000000002,1.5000000000000004,92.08,24.16,16.96,53.06
1980,1.6000000000000005,2.2,1.2000000000000002,1.6000000000000005,92.41,24.16,16.96,53.06
1981,1.6000000000000005,2.2,1.3000000000000003,1.0,90.55,24.48,16.96,53.06
1982,1.6000000000000005,2.2,1.3000000000000003,1.1,90.87,24.55,16.96,53.06
1983,1.6000000000000005,2.2,1.3000000000000003,1.2000000000000002,91.03,24.58,16.96,53.06
1984,1.6000000000000005,2.2,1.3000000000000003,1.3000000000000003,91.36,24.62,16.96,53.06
1985,1.6000000000000005,2.2,1.3000000000000003,1.4000000000000004,91.52,24.62,16.96,53.06
1986,1.6000000000000005,2.2,1.3000000000000003,1.5000000000000004,92.08,24.62,16.96,53.06
1987,1.6000000000000005,2.2,1.3000000000000003,1.6000000000000005,92.41,24.62,16.96,53.06
1988,1.6000000000000005,2.2,1.4000000000000004,1.0,90.63,25.01,16.96,53.06
1989,1.6000000000000005,2.2,1.4000000000000004,1.1,90.95,25.08,16.96,53.06
1990,1.6000000000000005,2.2,1.4000000000000004,1.2000000000000002,91.11,25.11,16.96,53.06
1991,1.6000000000000005,2.2,1.4000000000000004,1.3000000000000003,91.44,25.15,16.96,53.06
1992,1.6000000000000005,2.2,1.4000000000000004,1.4000000000000004,91.6,25.15,16.96,53.06
1993,1.6000000000000005,2.2,1.4000000000000004,1.5000000000000004,92.16,25.15,16.96,53.06
1994,1.6000000000000005,2.2,1.4000000000000004,1.6000000000000005,92.49,25.15,16.96,53.06
1995,1.6000000000000005,2.2,1.5000000000000004,1.0,91.03,25.33,16.96,53.06
1996,1.6000000000000005,2.2,1.5000000000000004,1.1,91.28,25.4,16.96,53.06
1997,1.6000000000000005,2.2,1.5000000000000004,1.2000000000000002,91.44,25.43,16.96,53.06
1998,1.6000000000000005,2.2,1.5000000000000004,1.3000000000000003,91.76,25.47,16.96,53.06
1999,1.6000000000000005,2.2,1.5000000000000004,1.4000000000000004,91.92,25.47,16.96,53.06
2000,1.6000000000000005,2.2,1.5000000000000004,1.5000000000000004,92.41,25.47,16.96,53.06
2001,1.6000000000000005,2.2,1.5000000000000004,1.6000000000000005,92.73,25.47,16.96,53.06
2002,1.6000000000000005,2.2,1.6000000000000005,1.0,91.2,26.14,16.96,53.06
2003,1.6000000000000005,2.2,1.6000000000000005,1.1,91.44,26.21,16.96,53.06
2004,1.6000000000000005,2.2,1.6000000000000005,1.2000000000000002,91.6,26.25,16.96,53.06
2005,1.6000000000000005,2.2,1.6000000000000005,1.3000000000000003,91.92,26.28,16.96,53.06
2006,1.6000000000000005,2.2,1.6000000000000005,1.4000000000000004,92.08,26.28,16.96,53.06
2007,1.6000000000000005,2.2,1.6000000000000005,1.5000000000000004,92.57,26.28,16.96,53.06
2008,1.6000000000000005,2.2,1.6000000000000005,1.6000000000000005,92.89,26.28,16.96,53.06
2009,1.6000000000000005,2.3000000000000007,1.0,1.0,90.47,23.03,16.96,53.06
2010,1.6000000000000005,2.3000000000000007,1.0,1.1,90.87,23.1,16.96,53.06
2011,1.6000000000000005,2.3000000000000007,1.0,1.2000000000000002,91.28,23.17,16.96,53.06
2012,1.6000000000000005,2.3000000000000007,1.0,1.3000000000000003,91.6,23.24,16.96,53.06
2013,1.6000000000000005,2.3000000000000007,1.0,1.4000000000000004,91.76,23.24,16.96,53.06
2014,1.6000000000000005,2.3000000000000007,1.0,1.5000000000000004,92.33,23.24,16.96,53.06
2015,1.6000000000000005,2.3000000000000007,1.0,1.6000000000000005,92.73,23.28,16.96,53.06
2016,1.6000000000000005,2.3000000000000007,1.1,1.0,90.79,23.63,16.96,53.06
2017,1.6000000000000005,2.3000000000000007,1.1,1.1,91.11,23.7,16.96,53.06
2018,1.6000000000000005,2.3000000000000007,1.1,1.2000000000000002,91.44,23.77,16.96,53.06
2019,1.6000000000000005,2.3000000000000007,1.1,1.3000000000000003,91.76,23.81,16.96,53.06
2020,1.6000000000000005,2.3000000000000007,1.1,1.4000000000000004,91.92,23.81,16.96,53.06
2021,1.6000000000000005,2.3000000000000007,1.1,1.5000000000000004,92.49,23.81,16.96,53.06
2022,1.6000000000000005,2.3000000000000007,1.1,1.6000000000000005,92.81,23.81,16.96,53.06
2023,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.0,90.95,24.2,16.96,53.06
2024,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.1,91.28,24.27,16.96,53.06
2025,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.2000000000000002,91.52,24.34,16.96,53.06
2026,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.3000000000000003,91.84,24.37,16.96,53.06
2027,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.4000000000000004,92.0,24.37,16.96,53.06
2028,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.5000000000000004,92.57,24.37,16.96,53.06
2029,1.6000000000000005,2.3000000000000007,1.2000000000000002,1.6000000000000005,92.89,24.37,16.96,53.06
2030,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.0,91.03,24.69,16.96,53.06
2031,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.1,91.36,24.76,16.96,53.06
2032,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.2000000000000002,91.52,24.8,16.96,53.06
2033,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.3000000000000003,91.84,24.83,16.96,53.06
2034,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.4000000000000004,92.0,24.83,16.96,53.06
2035,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.5000000000000004,92.57,24.83,16.96,53.06
2036,1.6000000000000005,2.3000000000000007,1.3000000000000003,1.6000000000000005,92.89,24.83,16.96,53.06
2037,1.6000000000000005,2.3000000000000007,1.4000000000000004,1.0,91.11,25.22,16.96,53.06
2038,1.6000000000000005,2.3000000000000007,1.4000000000000004,1.1,91.44,25.29,16.96,53.06
2039,1.6000000000000005,2.3000000000000007,1.4000000000000004,1.2000000000000002,91.6,25.33,16.96,53.06
2040,1.6000000000000005,2.3000000000000007,1.4000000000000004,1.3000000000000003,91.92,25.36,16.96,53.06
